date,open,high,low,close,volume,dividend,ratio
2018-05-10,,,,,,0.0,1
2018-05-11,,,,,,0.0,1
2018-05-14,,,,,,0.0,1
2018-05-15,,,,,,0.0,1
2018-05-16,,,,,,0.0,1
2018-05-17,,,,,,0.0,1
2018-05-18,,,,,,0.0,1
2018-05-21,,,,,,0.0,1
2018-05-22,,,,,,0.0,1
2018-05-23,,,,,,0.0,1
2018-05-24,,,,,,0.0,1
2018-05-25,,,,,,0.0,1
2018-05-29,,,,,,0.0,1
2018-05-30,,,,,,0.0,1
2018-05-31,,,,,,0.0,1
2018-06-01,,,,,,0.0,1
2018-06-04,,,,,,0.0,1
2018-06-05,,,,,,0.0,1
2018-06-06,,,,,,0.0,1
2018-06-07,,,,,,0.0,1
2018-06-08,,,,,,0.0,1
2018-06-11,,,,,,0.0,1
2018-06-12,,,,,,0.0,1
2018-06-13,,,,,,0.0,1
2018-06-14,,,,,,0.0,1
2018-06-15,,,,,,0.0,1
2018-06-18,,,,,,0.0,1
2018-06-19,,,,,,0.0,1
2018-06-20,,,,,,0.0,1
2018-06-21,,,,,,0.0,1
2018-06-22,,,,,,0.0,1
2018-06-25,,,,,,0.0,1
2018-06-26,,,,,,0.0,1
2018-06-27,,,,,,0.0,1
2018-06-28,,,,,,0.0,1
2018-06-29,,,,,,0.0,1
2018-07-02,,,,,,0.0,1
2018-07-03,,,,,,0.0,1
2018-07-05,,,,,,0.0,1
2018-07-06,,,,,,0.0,1
2018-07-09,,,,,,0.0,1
2018-07-10,,,,,,0.0,1
2018-07-11,,,,,,0.0,1
2018-07-12,,,,,,0.0,1
2018-07-13,,,,,,0.0,1
2018-07-16,,,,,,0.0,1
2018-07-17,,,,,,0.0,1
2018-07-18,,,,,,0.0,1
2018-07-19,,,,,,0.0,1
2018-07-20,,,,,,0.0,1
2018-07-23,,,,,,0.0,1
2018-07-24,,,,,,0.0,1
2018-07-25,,,,,,0.0,1
2018-07-26,,,,,,0.0,1
2018-07-27,,,,,,0.0,1
2018-07-30,,,,,,0.0,1
2018-07-31,,,,,,0.0,1
2018-08-01,,,,,,0.0,1
2018-08-02,,,,,,0.0,1
2018-08-03,0.015,0.0157,0.0149,0.0153,46250600.0,0.0,1
2018-08-06,0.014,0.0143,0.0129,0.0134,18774100.0,0.0,1
2018-08-07,0.0133,0.0145,0.0122,0.0129,21022400.0,0.0,1
2018-08-08,0.0129,0.013,0.0104,0.0108,22236100.0,0.0,1
2018-08-09,0.0108,0.012,0.0103,0.0117,32613700.0,0.0,1
2018-08-10,0.0117,0.0121,0.0095,0.0097,36278100.0,0.0,1
2018-08-13,0.0091,0.0092,0.007,0.0072,16989000.0,0.0,1
2018-08-14,0.0072,0.0077,0.0061,0.0077,22264400.0,0.0,1
2018-08-15,0.0078,0.0087,0.0077,0.0079,22410600.0,0.0,1
2018-08-16,0.0079,0.0116,0.0077,0.0112,51160900.0,0.0,1
2018-08-17,0.0112,0.0152,0.0109,0.015,94427600.0,0.0,1
2018-08-20,0.0143,0.0149,0.013,0.0131,38838000.0,0.0,1
2018-08-21,0.013,0.0158,0.013,0.0154,49710400.0,0.0,1
2018-08-22,0.0155,0.0162,0.0125,0.0138,67288000.0,0.0,1
2018-08-23,0.0137,0.0148,0.0136,0.0147,31250400.0,0.0,1
2018-08-24,0.0147,0.0147,0.014,0.0145,19980000.0,0.0,1
2018-08-27,0.0152,0.0179,0.0152,0.0178,53968100.0,0.0,1
2018-08-28,0.0178,0.0188,0.0175,0.018,45607800.0,0.0,1
2018-08-29,0.018,0.0181,0.0166,0.0169,36464600.0,0.0,1
2018-08-30,0.017,0.0173,0.0157,0.0173,26699000.0,0.0,1
2018-08-31,0.0172,0.0176,0.0166,0.0171,29320200.0,0.0,1
2018-09-04,0.0188,0.0198,0.0186,0.0195,37147400.0,0.0,1
2018-09-05,0.0194,0.0197,0.0162,0.0162,49983300.0,0.0,1
2018-09-06,0.0163,0.0163,0.0151,0.0161,36930400.0,0.0,1
2018-09-07,0.0161,0.0168,0.0153,0.0157,27829600.0,0.0,1
2018-09-10,0.0146,0.0154,0.0138,0.0141,22846400.0,0.0,1
2018-09-11,0.0142,0.0143,0.0128,0.0131,18847600.0,0.0,1
2018-09-12,0.0132,0.014,0.0117,0.0138,25123900.0,0.0,1
2018-09-13,0.0138,0.0144,0.0133,0.0141,28222000.0,0.0,1
2018-09-14,0.0141,0.0144,0.0135,0.014,16430800.0,0.0,1
2018-09-17,0.0142,0.0143,0.0124,0.0127,20636200.0,0.0,1
2018-09-18,0.0127,0.0132,0.0124,0.013,16694600.0,0.0,1
2018-09-19,0.013,0.0133,0.0125,0.013,17267900.0,0.0,1
2018-09-20,0.013,0.0137,0.0129,0.0136,18295500.0,0.0,1
2018-09-21,0.0137,0.0146,0.0135,0.0144,36111400.0,0.0,1
2018-09-24,0.0139,0.014,0.0129,0.0131,18296700.0,0.0,1
2018-09-25,0.0131,0.0131,0.0122,0.0128,19622300.0,0.0,1
2018-09-26,0.0128,0.0129,0.0124,0.0126,16953400.0,0.0,1
2018-09-27,0.0125,0.0132,0.0124,0.0131,17120600.0,0.0,1
2018-09-28,0.0131,0.0136,0.013,0.013,15868800.0,0.0,1
2018-10-01,0.0129,0.0131,0.0127,0.0128,12615600.0,0.0,1
2018-10-02,0.0128,0.0134,0.0128,0.013,17676800.0,0.0,1
2018-10-03,0.0129,0.013,0.0126,0.0128,12731200.0,0.0,1
2018-10-04,0.0128,0.013,0.0127,0.0128,10516100.0,0.0,1
2018-10-05,0.0128,0.0132,0.0128,0.0131,7337180.0,0.0,1
2018-10-08,0.0131,0.0139,0.013,0.0137,10593600.0,0.0,1
2018-10-09,0.0137,0.0138,0.0134,0.0136,8453330.0,0.0,1
2018-10-10,0.0136,0.0136,0.0131,0.0133,11145500.0,0.0,1
2018-10-11,0.0132,0.0133,0.0112,0.0112,16074400.0,0.0,1
2018-10-12,0.0112,0.0117,0.0111,0.0116,9936260.0,0.0,1
2018-10-15,0.0113,0.0122,0.0112,0.0118,17371300.0,0.0,1
2018-10-16,0.0118,0.012,0.0117,0.0118,7772460.0,0.0,1
2018-10-17,0.0118,0.0119,0.0116,0.0117,9594690.0,0.0,1
2018-10-18,0.0117,0.0119,0.0113,0.0114,8611690.0,0.0,1
2018-10-19,0.0114,0.0115,0.0113,0.0115,8150200.0,0.0,1
2018-10-22,0.0113,0.0114,0.011,0.0111,11878700.0,0.0,1
2018-10-23,0.0111,0.012,0.0108,0.0117,23224300.0,0.0,1
2018-10-24,0.0117,0.0119,0.0114,0.0114,14333200.0,0.0,1
2018-10-25,0.0114,0.0115,0.0111,0.0113,9122190.0,0.0,1
2018-10-26,0.0113,0.0113,0.011,0.0111,12566800.0,0.0,1
2018-10-29,0.011,0.0112,0.0104,0.0105,16595900.0,0.0,1
2018-10-30,0.0105,0.0106,0.0101,0.0102,13505500.0,0.0,1
2018-10-31,0.0102,0.0105,0.01,0.0104,13609200.0,0.0,1
2018-11-01,0.0104,0.0108,0.0101,0.0105,13223800.0,0.0,1
2018-11-02,0.0104,0.0105,0.0104,0.0104,12214900.0,0.0,1
2018-11-05,0.0107,0.0109,0.0105,0.0107,15306500.0,0.0,1
2018-11-06,0.0107,0.0112,0.0106,0.0112,17164700.0,0.0,1
2018-11-07,0.0112,0.0113,0.0106,0.0108,17036100.0,0.0,1
2018-11-08,0.0108,0.0108,0.0104,0.0105,11530500.0,0.0,1
2018-11-09,0.0105,0.0105,0.0101,0.0102,12693000.0,0.0,1
2018-11-12,0.0102,0.0102,0.0098,0.0099,9464180.0,0.0,1
2018-11-13,0.0099,0.0099,0.0092,0.0092,12894700.0,0.0,1
2018-11-14,0.0091,0.0093,0.0076,0.0084,16750100.0,0.0,1
2018-11-15,0.0084,0.0086,0.0071,0.008,13486900.0,0.0,1
2018-11-16,0.0079,0.0081,0.0076,0.0077,10133600.0,0.0,1
2018-11-19,0.0077,0.0077,0.0059,0.006,19730300.0,0.0,1
2018-11-20,0.006,0.0063,0.005,0.0053,17991200.0,0.0,1
2018-11-21,0.0053,0.006,0.0052,0.0058,12096500.0,0.0,1
2018-11-23,0.0052,0.0053,0.005,0.0052,8181900.0,0.0,1
2018-11-26,0.0047,0.0048,0.0042,0.0043,8320570.0,0.0,1
2018-11-27,0.0043,0.0045,0.0041,0.0044,7394600.0,0.0,1
2018-11-28,0.0044,0.0055,0.0044,0.0052,15663000.0,0.0,1
2018-11-29,0.0053,0.0057,0.005,0.0053,11329440.0,0.0,1
2018-11-30,0.0053,0.0053,0.0045,0.0048,10048523.0,0.0,1
2018-12-03,0.0049,0.0049,0.0044,0.0045,7566014.0,0.0,1
2018-12-04,0.0045,0.0049,0.0044,0.0046,7610618.0,0.0,1
2018-12-05,0.0046,0.0047,0.0044,0.0044,7530496.0,0.0,1
2018-12-06,0.0045,0.0048,0.0041,0.0041,10483262.0,0.0,1
2018-12-07,0.0041,0.0041,0.0037,0.0039,12882281.0,0.0,1
2018-12-10,0.0041,0.0041,0.0038,0.0038,5930515.0,0.0,1
2018-12-11,0.0038,0.0039,0.0037,0.0037,4198655.0,0.0,1
2018-12-12,0.0037,0.0038,0.0036,0.0037,6205460.0,0.0,1
2018-12-13,0.0037,0.0037,0.0035,0.0035,4683647.0,0.0,1
2018-12-14,0.0035,0.0035,0.0033,0.0034,4710616.0,0.0,1
2018-12-17,0.0034,0.0041,0.0034,0.004,9844028.0,0.0,1
2018-12-18,0.004,0.0041,0.0038,0.0041,7001588.0,0.0,1
2018-12-19,0.0042,0.0045,0.0041,0.0042,10218552.0,0.0,1
2018-12-20,0.0042,0.0046,0.0042,0.0046,9315862.0,0.0,1
2018-12-21,0.0046,0.0049,0.0043,0.0045,11186891.0,0.0,1
2018-12-24,0.0047,0.0053,0.0047,0.0048,11846499.0,0.0,1
2018-12-26,0.0044,0.0045,0.0043,0.0044,4614862.0,0.0,1
2018-12-27,0.0044,0.0044,0.0039,0.0039,5732771.0,0.0,1
2018-12-28,0.0039,0.0045,0.0039,0.0044,6489024.0,0.0,1
2018-12-31,0.0042,0.0042,0.0039,0.004,5785271.0,0.0,1
2019-01-02,0.0041,0.0043,0.0041,0.0042,5331171.0,0.0,1
2019-01-03,0.0042,0.0042,0.004,0.0041,4319409.0,0.0,1
2019-01-04,0.0041,0.0041,0.004,0.0041,4357275.0,0.0,1
2019-01-07,0.0044,0.0044,0.0042,0.0042,5226528.0,0.0,1
2019-01-08,0.0042,0.0045,0.0041,0.0044,7026686.0,0.0,1
2019-01-09,0.0044,0.0048,0.0044,0.0048,12107280.0,0.0,1
2019-01-10,0.0048,0.0049,0.0039,0.0041,13071386.0,0.0,1
2019-01-11,0.0041,0.0041,0.0039,0.004,6509319.0,0.0,1
2019-01-14,0.0038,0.0041,0.0038,0.004,5054733.0,0.0,1
2019-01-15,0.0041,0.0041,0.0039,0.0039,3254718.0,0.0,1
2019-01-16,0.0039,0.004,0.0039,0.004,4977149.0,0.0,1
2019-01-17,0.004,0.0043,0.004,0.0043,11020121.0,0.0,1
2019-01-18,0.0043,0.0043,0.004,0.0041,6375463.0,0.0,1
2019-01-22,0.0041,0.0046,0.0041,0.0046,14820175.0,0.0,1
2019-01-23,0.0046,0.0046,0.0043,0.0044,9733085.0,0.0,1
2019-01-24,0.0044,0.0044,0.0043,0.0044,6306102.0,0.0,1
2019-01-25,0.0044,0.0044,0.0043,0.0043,4715534.0,0.0,1
2019-01-28,0.0042,0.0042,0.0038,0.0039,7382324.0,0.0,1
2019-01-29,0.0039,0.004,0.0038,0.0039,4799851.0,0.0,1
2019-01-30,0.0039,0.0041,0.0039,0.004,4808429.0,0.0,1
2019-01-31,0.004,0.0041,0.0038,0.0039,6030416.0,0.0,1
2019-02-01,0.0039,0.004,0.0038,0.0039,3570933.0,0.0,1
2019-02-04,0.0039,0.0039,0.0038,0.0038,3435089.0,0.0,1
2019-02-05,0.0038,0.0039,0.0038,0.0038,4009846.0,0.0,1
2019-02-06,0.0038,0.0038,0.0036,0.0036,4506774.0,0.0,1
2019-02-07,0.0036,0.0038,0.0036,0.0037,3386472.0,0.0,1
2019-02-08,0.0037,0.0041,0.0037,0.004,5403796.0,0.0,1
2019-02-11,0.004,0.004,0.0039,0.0039,3260261.0,0.0,1
2019-02-12,0.0039,0.0039,0.0038,0.0039,3227572.0,0.0,1
2019-02-13,0.0039,0.004,0.0039,0.0039,3182996.0,0.0,1
2019-02-14,0.0039,0.0039,0.0038,0.0039,2601660.0,0.0,1
2019-02-15,0.0039,0.004,0.0038,0.0039,3920328.0,0.0,1
2019-02-19,0.0044,0.0045,0.0043,0.0043,7239081.0,0.0,1
2019-02-20,0.0043,0.0044,0.0042,0.0044,5752813.0,0.0,1
2019-02-21,0.0044,0.0047,0.0043,0.0045,15259785.0,0.0,1
2019-02-22,0.0045,0.005,0.0045,0.0048,18628527.0,0.0,1
2019-02-25,0.0044,0.0046,0.0044,0.0046,11999728.0,0.0,1
2019-02-26,0.0046,0.0048,0.0045,0.0046,13305153.0,0.0,1
2019-02-27,0.0046,0.0047,0.0045,0.0046,11164165.0,0.0,1
2019-02-28,0.0046,0.0046,0.0045,0.0046,8692489.0,0.0,1
2019-03-01,0.0046,0.0047,0.0045,0.0046,9190443.0,0.0,1
2019-03-04,0.0044,0.0045,0.0041,0.0043,9854591.0,0.0,1
2019-03-05,0.0043,0.0044,0.0042,0.0044,8551035.0,0.0,1
2019-03-06,0.0044,0.0044,0.0043,0.0043,7044048.0,0.0,1
2019-03-07,0.0044,0.0046,0.0043,0.0045,9957230.0,0.0,1
2019-03-08,0.0045,0.0046,0.0044,0.0044,10233604.0,0.0,1
2019-03-11,0.0047,0.0047,0.0045,0.0045,20273599.0,0.0,1
2019-03-12,0.0045,0.0055,0.0045,0.0053,28755387.0,0.0,1
2019-03-13,0.0053,0.0054,0.0051,0.0051,16663520.0,0.0,1
2019-03-14,0.0051,0.0052,0.005,0.0052,13327586.0,0.0,1
2019-03-15,0.0052,0.0055,0.0051,0.0053,11254569.0,0.0,1
2019-03-18,0.0052,0.0054,0.0052,0.0053,9742058.0,0.0,1
2019-03-19,0.0053,0.0055,0.0052,0.0054,10961042.0,0.0,1
2019-03-20,0.0054,0.0058,0.0053,0.0057,19134912.0,0.0,1
2019-03-21,0.0057,0.0061,0.0054,0.0057,28841313.0,0.0,1
2019-03-22,0.0057,0.0059,0.0056,0.0058,20173359.0,0.0,1
2019-03-25,0.0058,0.0058,0.0055,0.0056,15415278.0,0.0,1
2019-03-26,0.0056,0.0057,0.0054,0.0056,20825801.0,0.0,1
2019-03-27,0.0056,0.0058,0.0055,0.0057,14667140.0,0.0,1
2019-03-28,0.0057,0.0059,0.0057,0.0059,11296118.0,0.0,1
2019-03-29,0.0059,0.0059,0.0058,0.0059,12690111.0,0.0,1
2019-04-01,0.0061,0.0064,0.006,0.0063,16899764.0,0.0,1
2019-04-02,0.0063,0.0073,0.0063,0.0072,33542819.0,0.0,1
2019-04-03,0.0073,0.0079,0.0069,0.0073,32703243.0,0.0,1
2019-04-04,0.0073,0.0077,0.007,0.0072,22506755.0,0.0,1
2019-04-05,0.0072,0.0075,0.0072,0.0075,12943993.0,0.0,1
2019-04-08,0.0077,0.0077,0.007,0.0075,17609103.0,0.0,1
2019-04-09,0.0075,0.0075,0.007,0.0072,14343081.0,0.0,1
2019-04-10,0.0072,0.0074,0.0071,0.0071,17136294.0,0.0,1
2019-04-11,0.0072,0.0072,0.0062,0.0067,18189636.0,0.0,1
2019-04-12,0.0067,0.0069,0.0064,0.0069,13067289.0,0.0,1
2019-04-15,0.0069,0.0071,0.0067,0.0068,11559163.0,0.0,1
2019-04-16,0.0068,0.0071,0.0067,0.007,11388682.0,0.0,1
2019-04-17,0.007,0.0071,0.0069,0.0071,10451402.0,0.0,1
2019-04-18,0.0071,0.0075,0.007,0.0073,15668179.0,0.0,1
2019-04-22,0.0068,0.007,0.0067,0.007,21458574.0,0.0,1
2019-04-23,0.007,0.0071,0.0068,0.0068,14291177.0,0.0,1
2019-04-24,0.0068,0.0069,0.0062,0.0064,20123195.0,0.0,1
2019-04-25,0.0064,0.0066,0.0059,0.006,15495653.0,0.0,1
2019-04-26,0.006,0.0062,0.0057,0.0061,14611007.0,0.0,1
2019-04-29,0.006,0.0061,0.0058,0.0059,11505991.0,0.0,1
2019-04-30,0.0059,0.0063,0.0058,0.0063,10962953.0,0.0,1
2019-05-01,0.0063,0.0066,0.0062,0.0066,12909950.0,0.0,1
2019-05-02,0.0066,0.0067,0.0063,0.0065,11239893.0,0.0,1
2019-05-03,0.0065,0.0068,0.0065,0.0067,14860635.0,0.0,1
2019-05-06,0.0064,0.0065,0.0061,0.0063,14051502.0,0.0,1
2019-05-07,0.0063,0.0064,0.0061,0.0061,12001381.0,0.0,1
2019-05-08,0.0061,0.0063,0.006,0.0063,11824869.0,0.0,1
2019-05-09,0.0063,0.0064,0.0059,0.006,12583826.0,0.0,1
2019-05-10,0.006,0.0061,0.0057,0.0061,15262144.0,0.0,1
2019-05-13,0.0061,0.0067,0.006,0.0064,18666965.0,0.0,1
2019-05-14,0.0064,0.0072,0.0064,0.0071,24418374.0,0.0,1
2019-05-15,0.0071,0.0079,0.007,0.0079,25084407.0,0.0,1
2019-05-16,0.0079,0.0088,0.0073,0.0082,37221670.0,0.0,1
2019-05-17,0.0081,0.0082,0.007,0.0075,25450305.0,0.0,1
2019-05-20,0.008,0.008,0.0074,0.0077,18498808.0,0.0,1
2019-05-21,0.0077,0.008,0.0076,0.0077,24260071.0,0.0,1
2019-05-22,0.0077,0.0078,0.0071,0.0072,21297422.0,0.0,1
2019-05-23,0.0072,0.0075,0.007,0.0074,12754201.0,0.0,1
2019-05-24,0.0075,0.0076,0.0074,0.0074,14006366.0,0.0,1
2019-05-28,0.008,0.0082,0.0077,0.0078,22323468.0,0.0,1
2019-05-29,0.0078,0.0079,0.0075,0.0077,19981799.0,0.0,1
2019-05-30,0.0077,0.0084,0.0072,0.0075,33164041.0,0.0,1
2019-05-31,0.0075,0.0078,0.0072,0.0077,28113881.0,0.0,1
2019-06-03,0.0077,0.0077,0.0072,0.0072,15795346.0,0.0,1
2019-06-04,0.0072,0.0076,0.0069,0.0074,22455739.0,0.0,1
2019-06-05,0.0074,0.0079,0.0072,0.0077,27987270.0,0.0,1
2019-06-06,0.0077,0.0081,0.0074,0.0077,22137985.0,0.0,1
2019-06-07,0.0077,0.0079,0.0076,0.0078,17648134.0,0.0,1
2019-06-10,0.0073,0.0078,0.0071,0.0077,19690095.0,0.0,1
2019-06-11,0.0077,0.0078,0.0073,0.0075,16586974.0,0.0,1
2019-06-12,0.0075,0.0078,0.0074,0.0076,18083155.0,0.0,1
2019-06-13,0.0076,0.0077,0.0075,0.0076,17824155.0,0.0,1
2019-06-14,0.0076,0.0077,0.0071,0.0073,33322150.0,0.0,1
2019-06-17,0.0073,0.0076,0.0073,0.0074,20300361.0,0.0,1
2019-06-18,0.0074,0.0074,0.0071,0.0074,19302131.0,0.0,1
2019-06-19,0.0074,0.0074,0.0073,0.0073,18231866.0,0.0,1
2019-06-20,0.0073,0.0073,0.0068,0.0069,27672019.0,0.0,1
2019-06-21,0.0069,0.0071,0.0067,0.0068,29869648.0,0.0,1
2019-06-24,0.0072,0.0073,0.0068,0.0071,79456140.0,0.0,1
2019-06-25,0.0071,0.0106,0.007,0.0093,287460755.0,0.0,1
2019-06-26,0.0093,0.0097,0.008,0.008,142749758.0,0.0,1
2019-06-27,0.008,0.0086,0.0074,0.0077,81451270.0,0.0,1
2019-06-28,0.0077,0.0085,0.0075,0.0083,79524638.0,0.0,1
2019-07-01,0.0081,0.0086,0.0076,0.0081,66175950.0,0.0,1
2019-07-02,0.0081,0.0081,0.0073,0.0076,71455692.0,0.0,1
2019-07-03,0.0076,0.0081,0.0076,0.0077,59091237.0,0.0,1
2019-07-05,0.0073,0.0077,0.0072,0.0075,56562485.0,0.0,1
2019-07-08,0.0075,0.0076,0.0072,0.0072,29604208.0,0.0,1
2019-07-09,0.0072,0.0075,0.0072,0.0073,45016612.0,0.0,1
2019-07-10,0.0073,0.0075,0.0069,0.007,37612754.0,0.0,1
2019-07-11,0.007,0.007,0.0059,0.006,30183260.0,0.0,1
2019-07-12,0.006,0.0071,0.0059,0.0069,29772565.0,0.0,1
2019-07-15,0.0057,0.0058,0.0054,0.0057,41322049.0,0.0,1
2019-07-16,0.0057,0.0058,0.005,0.0052,54282648.0,0.0,1
2019-07-17,0.0052,0.0057,0.0049,0.0054,70992854.0,0.0,1
2019-07-18,0.0055,0.0058,0.0053,0.0057,36689889.0,0.0,1
2019-07-19,0.0057,0.0059,0.0055,0.0058,30457734.0,0.0,1
2019-07-22,0.0061,0.0064,0.0061,0.0062,28364978.0,0.0,1
2019-07-23,0.0062,0.0062,0.0057,0.0058,32491051.0,0.0,1
2019-07-24,0.0058,0.0059,0.0056,0.0059,32024390.0,0.0,1
2019-07-25,0.0059,0.0061,0.0058,0.0059,27714340.0,0.0,1
2019-07-26,0.0059,0.006,0.0057,0.006,28631762.0,0.0,1
2019-07-29,0.0057,0.0057,0.0055,0.0056,26403058.0,0.0,1
2019-07-30,0.0056,0.0056,0.0055,0.0055,24414389.0,0.0,1
2019-07-31,0.0055,0.0057,0.0055,0.0056,26028676.0,0.0,1
2019-08-01,0.0056,0.0056,0.0053,0.0054,26201750.0,0.0,1
2019-08-02,0.0054,0.0055,0.0054,0.0055,25363948.0,0.0,1
2019-08-05,0.0053,0.0054,0.0052,0.0053,25306136.0,0.0,1
2019-08-06,0.0053,0.0053,0.0048,0.0049,25974720.0,0.0,1
2019-08-07,0.0049,0.0055,0.0048,0.005,39100296.0,0.0,1
2019-08-08,0.005,0.0051,0.0048,0.005,28029174.0,0.0,1
2019-08-09,0.005,0.005,0.0049,0.0049,27370378.0,0.0,1
2019-08-12,0.0051,0.0052,0.0051,0.0051,31247775.0,0.0,1
2019-08-13,0.0051,0.0051,0.0048,0.0049,30732585.0,0.0,1
2019-08-14,0.0049,0.0049,0.0046,0.0047,30957848.0,0.0,1
2019-08-15,0.0047,0.0048,0.0045,0.0046,20918902.0,0.0,1
2019-08-16,0.0046,0.0046,0.0044,0.0045,23477533.0,0.0,1
2019-08-19,0.0045,0.0047,0.0045,0.0047,26894650.0,0.0,1
2019-08-20,0.0047,0.0047,0.0045,0.0046,26068607.0,0.0,1
2019-08-21,0.0046,0.0046,0.0042,0.0043,27990210.0,0.0,1
2019-08-22,0.0043,0.0046,0.0042,0.0045,27848422.0,0.0,1
2019-08-23,0.0045,0.0047,0.0044,0.0046,25290666.0,0.0,1
2019-08-26,0.0045,0.0046,0.0045,0.0046,28347953.0,0.0,1
2019-08-27,0.0046,0.0046,0.0045,0.0045,29571737.0,0.0,1
2019-08-28,0.0045,0.0046,0.0042,0.0042,28101634.0,0.0,1
2019-08-29,0.0042,0.0042,0.004,0.0041,26991293.0,0.0,1
2019-08-30,0.0041,0.0042,0.004,0.0041,24953472.0,0.0,1
2019-09-03,0.0044,0.0044,0.0043,0.0043,37272100.0,0.0,1
2019-09-04,0.0043,0.0043,0.0041,0.0041,29685560.0,0.0,1
2019-09-05,0.0041,0.0042,0.0039,0.0039,31905423.0,0.0,1
2019-09-06,0.0039,0.004,0.0037,0.0038,31067451.0,0.0,1
2019-09-09,0.004,0.004,0.0039,0.004,30196557.0,0.0,1
2019-09-10,0.004,0.004,0.0039,0.0039,33622411.0,0.0,1
2019-09-11,0.0039,0.0039,0.0037,0.0037,28627887.0,0.0,1
2019-09-12,0.0037,0.0038,0.0036,0.0037,31408290.0,0.0,1
2019-09-13,0.0037,0.0038,0.0036,0.0037,30138910.0,0.0,1
2019-09-16,0.0037,0.0043,0.0037,0.004,42575522.0,0.0,1
2019-09-17,0.004,0.0043,0.004,0.0042,34770812.0,0.0,1
2019-09-18,0.0042,0.0044,0.0042,0.0043,32662403.0,0.0,1
2019-09-19,0.0043,0.0043,0.004,0.0042,29730165.0,0.0,1
2019-09-20,0.0042,0.0043,0.0041,0.0042,27520285.0,0.0,1
2019-09-23,0.0041,0.0041,0.0039,0.0039,35277395.0,0.0,1
2019-09-24,0.0039,0.004,0.0032,0.0034,27062892.0,0.0,1
2019-09-25,0.0034,0.0035,0.0033,0.0034,29098703.0,0.0,1
2019-09-26,0.0034,0.0034,0.0031,0.0033,40752899.0,0.0,1
2019-09-27,0.0033,0.0034,0.0032,0.0034,37934467.0,0.0,1
2019-09-30,0.0034,0.0035,0.0032,0.0035,23010448.0,0.0,1
