date,open,high,low,close,volume,dividend,ratio
2018-05-10,,,,,,0.0,1
2018-05-11,,,,,,0.0,1
2018-05-14,,,,,,0.0,1
2018-05-15,,,,,,0.0,1
2018-05-16,,,,,,0.0,1
2018-05-17,,,,,,0.0,1
2018-05-18,,,,,,0.0,1
2018-05-21,,,,,,0.0,1
2018-05-22,,,,,,0.0,1
2018-05-23,,,,,,0.0,1
2018-05-24,,,,,,0.0,1
2018-05-25,,,,,,0.0,1
2018-05-29,,,,,,0.0,1
2018-05-30,,,,,,0.0,1
2018-05-31,,,,,,0.0,1
2018-06-01,,,,,,0.0,1
2018-06-04,,,,,,0.0,1
2018-06-05,,,,,,0.0,1
2018-06-06,,,,,,0.0,1
2018-06-07,,,,,,0.0,1
2018-06-08,,,,,,0.0,1
2018-06-11,,,,,,0.0,1
2018-06-12,,,,,,0.0,1
2018-06-13,,,,,,0.0,1
2018-06-14,,,,,,0.0,1
2018-06-15,,,,,,0.0,1
2018-06-18,,,,,,0.0,1
2018-06-19,,,,,,0.0,1
2018-06-20,,,,,,0.0,1
2018-06-21,,,,,,0.0,1
2018-06-22,,,,,,0.0,1
2018-06-25,,,,,,0.0,1
2018-06-26,,,,,,0.0,1
2018-06-27,,,,,,0.0,1
2018-06-28,,,,,,0.0,1
2018-06-29,,,,,,0.0,1
2018-07-02,,,,,,0.0,1
2018-07-03,,,,,,0.0,1
2018-07-05,,,,,,0.0,1
2018-07-06,,,,,,0.0,1
2018-07-09,,,,,,0.0,1
2018-07-10,,,,,,0.0,1
2018-07-11,,,,,,0.0,1
2018-07-12,,,,,,0.0,1
2018-07-13,,,,,,0.0,1
2018-07-16,,,,,,0.0,1
2018-07-17,,,,,,0.0,1
2018-07-18,,,,,,0.0,1
2018-07-19,,,,,,0.0,1
2018-07-20,,,,,,0.0,1
2018-07-23,,,,,,0.0,1
2018-07-24,,,,,,0.0,1
2018-07-25,,,,,,0.0,1
2018-07-26,,,,,,0.0,1
2018-07-27,,,,,,0.0,1
2018-07-30,,,,,,0.0,1
2018-07-31,,,,,,0.0,1
2018-08-01,,,,,,0.0,1
2018-08-02,,,,,,0.0,1
2018-08-03,,,,,,0.0,1
2018-08-06,,,,,,0.0,1
2018-08-07,,,,,,0.0,1
2018-08-08,,,,,,0.0,1
2018-08-09,,,,,,0.0,1
2018-08-10,,,,,,0.0,1
2018-08-13,,,,,,0.0,1
2018-08-14,,,,,,0.0,1
2018-08-15,,,,,,0.0,1
2018-08-16,,,,,,0.0,1
2018-08-17,,,,,,0.0,1
2018-08-20,,,,,,0.0,1
2018-08-21,,,,,,0.0,1
2018-08-22,,,,,,0.0,1
2018-08-23,,,,,,0.0,1
2018-08-24,,,,,,0.0,1
2018-08-27,,,,,,0.0,1
2018-08-28,,,,,,0.0,1
2018-08-29,,,,,,0.0,1
2018-08-30,,,,,,0.0,1
2018-08-31,,,,,,0.0,1
2018-09-04,,,,,,0.0,1
2018-09-05,,,,,,0.0,1
2018-09-06,,,,,,0.0,1
2018-09-07,,,,,,0.0,1
2018-09-10,,,,,,0.0,1
2018-09-11,,,,,,0.0,1
2018-09-12,,,,,,0.0,1
2018-09-13,,,,,,0.0,1
2018-09-14,,,,,,0.0,1
2018-09-17,,,,,,0.0,1
2018-09-18,,,,,,0.0,1
2018-09-19,,,,,,0.0,1
2018-09-20,,,,,,0.0,1
2018-09-21,,,,,,0.0,1
2018-09-24,,,,,,0.0,1
2018-09-25,,,,,,0.0,1
2018-09-26,,,,,,0.0,1
2018-09-27,,,,,,0.0,1
2018-09-28,,,,,,0.0,1
2018-10-01,,,,,,0.0,1
2018-10-02,,,,,,0.0,1
2018-10-03,,,,,,0.0,1
2018-10-04,,,,,,0.0,1
2018-10-05,,,,,,0.0,1
2018-10-08,,,,,,0.0,1
2018-10-09,,,,,,0.0,1
2018-10-10,,,,,,0.0,1
2018-10-11,,,,,,0.0,1
2018-10-12,,,,,,0.0,1
2018-10-15,,,,,,0.0,1
2018-10-16,,,,,,0.0,1
2018-10-17,,,,,,0.0,1
2018-10-18,,,,,,0.0,1
2018-10-19,,,,,,0.0,1
2018-10-22,,,,,,0.0,1
2018-10-23,,,,,,0.0,1
2018-10-24,,,,,,0.0,1
2018-10-25,,,,,,0.0,1
2018-10-26,,,,,,0.0,1
2018-10-29,,,,,,0.0,1
2018-10-30,,,,,,0.0,1
2018-10-31,,,,,,0.0,1
2018-11-01,,,,,,0.0,1
2018-11-02,,,,,,0.0,1
2018-11-05,,,,,,0.0,1
2018-11-06,,,,,,0.0,1
2018-11-07,,,,,,0.0,1
2018-11-08,,,,,,0.0,1
2018-11-09,,,,,,0.0,1
2018-11-12,,,,,,0.0,1
2018-11-13,,,,,,0.0,1
2018-11-14,,,,,,0.0,1
2018-11-15,,,,,,0.0,1
2018-11-16,,,,,,0.0,1
2018-11-19,,,,,,0.0,1
2018-11-20,,,,,,0.0,1
2018-11-21,,,,,,0.0,1
2018-11-23,,,,,,0.0,1
2018-11-26,,,,,,0.0,1
2018-11-27,,,,,,0.0,1
2018-11-28,,,,,,0.0,1
2018-11-29,,,,,,0.0,1
2018-11-30,,,,,,0.0,1
2018-12-03,,,,,,0.0,1
2018-12-04,,,,,,0.0,1
2018-12-05,,,,,,0.0,1
2018-12-06,,,,,,0.0,1
2018-12-07,,,,,,0.0,1
2018-12-10,,,,,,0.0,1
2018-12-11,,,,,,0.0,1
2018-12-12,,,,,,0.0,1
2018-12-13,,,,,,0.0,1
2018-12-14,,,,,,0.0,1
2018-12-17,,,,,,0.0,1
2018-12-18,,,,,,0.0,1
2018-12-19,,,,,,0.0,1
2018-12-20,,,,,,0.0,1
2018-12-21,,,,,,0.0,1
2018-12-24,,,,,,0.0,1
2018-12-26,,,,,,0.0,1
2018-12-27,,,,,,0.0,1
2018-12-28,,,,,,0.0,1
2018-12-31,,,,,,0.0,1
2019-01-02,,,,,,0.0,1
2019-01-03,,,,,,0.0,1
2019-01-04,,,,,,0.0,1
2019-01-07,,,,,,0.0,1
2019-01-08,,,,,,0.0,1
2019-01-09,,,,,,0.0,1
2019-01-10,,,,,,0.0,1
2019-01-11,,,,,,0.0,1
2019-01-14,,,,,,0.0,1
2019-01-15,,,,,,0.0,1
2019-01-16,,,,,,0.0,1
2019-01-17,,,,,,0.0,1
2019-01-18,,,,,,0.0,1
2019-01-22,,,,,,0.0,1
2019-01-23,,,,,,0.0,1
2019-01-24,,,,,,0.0,1
2019-01-25,,,,,,0.0,1
2019-01-28,,,,,,0.0,1
2019-01-29,,,,,,0.0,1
2019-01-30,,,,,,0.0,1
2019-01-31,,,,,,0.0,1
2019-02-01,,,,,,0.0,1
2019-02-04,,,,,,0.0,1
2019-02-05,,,,,,0.0,1
2019-02-06,,,,,,0.0,1
2019-02-07,,,,,,0.0,1
2019-02-08,,,,,,0.0,1
2019-02-11,,,,,,0.0,1
2019-02-12,,,,,,0.0,1
2019-02-13,,,,,,0.0,1
2019-02-14,,,,,,0.0,1
2019-02-15,,,,,,0.0,1
2019-02-19,,,,,,0.0,1
2019-02-20,,,,,,0.0,1
2019-02-21,,,,,,0.0,1
2019-02-22,,,,,,0.0,1
2019-02-25,,,,,,0.0,1
2019-02-26,,,,,,0.0,1
2019-02-27,,,,,,0.0,1
2019-02-28,,,,,,0.0,1
2019-03-01,,,,,,0.0,1
2019-03-04,,,,,,0.0,1
2019-03-05,,,,,,0.0,1
2019-03-06,,,,,,0.0,1
2019-03-07,,,,,,0.0,1
2019-03-08,,,,,,0.0,1
2019-03-11,,,,,,0.0,1
2019-03-12,,,,,,0.0,1
2019-03-13,,,,,,0.0,1
2019-03-14,,,,,,0.0,1
2019-03-15,,,,,,0.0,1
2019-03-18,,,,,,0.0,1
2019-03-19,,,,,,0.0,1
2019-03-20,,,,,,0.0,1
2019-03-21,,,,,,0.0,1
2019-03-22,,,,,,0.0,1
2019-03-25,,,,,,0.0,1
2019-03-26,,,,,,0.0,1
2019-03-27,,,,,,0.0,1
2019-03-28,,,,,,0.0,1
2019-03-29,,,,,,0.0,1
2019-04-01,,,,,,0.0,1
2019-04-02,,,,,,0.0,1
2019-04-03,,,,,,0.0,1
2019-04-04,,,,,,0.0,1
2019-04-05,,,,,,0.0,1
2019-04-08,,,,,,0.0,1
2019-04-09,,,,,,0.0,1
2019-04-10,,,,,,0.0,1
2019-04-11,,,,,,0.0,1
2019-04-12,,,,,,0.0,1
2019-04-15,,,,,,0.0,1
2019-04-16,,,,,,0.0,1
2019-04-17,,,,,,0.0,1
2019-04-18,,,,,,0.0,1
2019-04-22,,,,,,0.0,1
2019-04-23,,,,,,0.0,1
2019-04-24,,,,,,0.0,1
2019-04-25,,,,,,0.0,1
2019-04-26,,,,,,0.0,1
2019-04-29,0.0044,0.0045,0.0035,0.0035,8267044.0,0.0,1
2019-04-30,0.0035,0.0051,0.0035,0.0045,25072706.0,0.0,1
2019-05-01,0.0044,0.0047,0.0041,0.0044,10567352.0,0.0,1
2019-05-02,0.0044,0.0047,0.0041,0.0042,6714908.0,0.0,1
2019-05-03,0.0042,0.0044,0.004,0.0043,5702394.0,0.0,1
2019-05-06,0.0037,0.0039,0.0035,0.0038,4689162.0,0.0,1
2019-05-07,0.0038,0.0039,0.0033,0.0034,3805657.0,0.0,1
2019-05-08,0.0033,0.0035,0.0033,0.0034,2938835.0,0.0,1
2019-05-09,0.0034,0.0034,0.003,0.0031,4588498.0,0.0,1
2019-05-10,0.0031,0.0039,0.0031,0.0038,8654899.0,0.0,1
2019-05-13,0.0053,0.0092,0.0051,0.0087,74304041.0,0.0,1
2019-05-14,0.0085,0.0111,0.0073,0.0078,98051040.0,0.0,1
2019-05-15,0.0077,0.01,0.0071,0.0095,49168290.0,0.0,1
2019-05-16,0.0095,0.012,0.0083,0.0109,59175168.0,0.0,1
2019-05-17,0.0109,0.0151,0.0093,0.0144,168390964.0,0.0,1
2019-05-20,0.0202,0.0329,0.0193,0.0293,396597433.0,0.0,1
2019-05-21,0.0293,0.045,0.0251,0.0295,698132268.0,0.0,1
2019-05-22,0.0295,0.0316,0.0204,0.0222,266364855.0,0.0,1
2019-05-23,0.0222,0.0338,0.0219,0.0273,419427516.0,0.0,1
2019-05-24,0.0274,0.0286,0.023,0.0254,150950422.0,0.0,1
2019-05-28,0.0223,0.0251,0.021,0.0236,93128408.0,0.0,1
2019-05-29,0.0236,0.0248,0.0221,0.0221,56456075.0,0.0,1
2019-05-30,0.0221,0.0233,0.0187,0.0198,53390395.0,0.0,1
2019-05-31,0.0198,0.023,0.0195,0.0223,58953725.0,0.0,1
2019-06-03,0.0201,0.021,0.0188,0.0191,32081991.0,0.0,1
2019-06-04,0.0192,0.0218,0.018,0.0212,74180051.0,0.0,1
2019-06-05,0.0213,0.0235,0.0197,0.0229,97965656.0,0.0,1
2019-06-06,0.0228,0.0251,0.0217,0.0237,97713487.0,0.0,1
2019-06-07,0.0237,0.0249,0.0225,0.0245,44071890.0,0.0,1
2019-06-10,0.0255,0.0275,0.024,0.027,60877107.0,0.0,1
2019-06-11,0.027,0.0271,0.0235,0.0238,51200991.0,0.0,1
2019-06-12,0.0238,0.0253,0.023,0.0232,52476410.0,0.0,1
2019-06-13,0.0229,0.0247,0.0222,0.0231,63319867.0,0.0,1
2019-06-14,0.0232,0.0233,0.0193,0.0206,49012105.0,0.0,1
2019-06-17,0.0226,0.0239,0.0213,0.0218,43265637.0,0.0,1
2019-06-18,0.0218,0.0229,0.0213,0.0224,41126019.0,0.0,1
2019-06-19,0.0225,0.0244,0.0224,0.0231,58808815.0,0.0,1
2019-06-20,0.0231,0.0238,0.0217,0.0224,39914360.0,0.0,1
2019-06-21,0.0224,0.0234,0.0207,0.0212,46822448.0,0.0,1
2019-06-24,0.021,0.0215,0.0203,0.0207,22890825.0,0.0,1
2019-06-25,0.0207,0.0207,0.019,0.0191,33004361.0,0.0,1
2019-06-26,0.0191,0.0194,0.0163,0.0178,70915691.0,0.0,1
2019-06-27,0.0178,0.0212,0.0171,0.0192,80337036.0,0.0,1
2019-06-28,0.0193,0.021,0.019,0.0192,58142031.0,0.0,1
2019-07-01,0.022,0.023,0.0201,0.0222,43065137.0,0.0,1
2019-07-02,0.0222,0.0225,0.0195,0.02,38477391.0,0.0,1
2019-07-03,0.02,0.0204,0.0187,0.0192,45216122.0,0.0,1
2019-07-05,0.0181,0.0195,0.0176,0.0182,27367853.0,0.0,1
2019-07-08,0.0176,0.0177,0.0165,0.0167,19055091.0,0.0,1
2019-07-09,0.0167,0.0171,0.0154,0.0162,26887304.0,0.0,1
2019-07-10,0.0162,0.0173,0.0149,0.0161,40939360.0,0.0,1
2019-07-11,0.0161,0.0169,0.0143,0.0145,26411733.0,0.0,1
2019-07-12,0.0144,0.0165,0.0141,0.0158,23337869.0,0.0,1
2019-07-15,0.0143,0.0144,0.013,0.0138,16709138.0,0.0,1
2019-07-16,0.0139,0.0146,0.0118,0.012,19887283.0,0.0,1
2019-07-17,0.012,0.014,0.0117,0.0132,24020397.0,0.0,1
2019-07-18,0.0132,0.0142,0.0126,0.0137,21329202.0,0.0,1
2019-07-19,0.0137,0.0139,0.0133,0.0134,10390623.0,0.0,1
2019-07-22,0.0134,0.0136,0.0124,0.0127,8394913.0,0.0,1
2019-07-23,0.0127,0.0128,0.0115,0.0115,8395360.0,0.0,1
2019-07-24,0.0115,0.0124,0.0111,0.012,11904753.0,0.0,1
2019-07-25,0.012,0.0127,0.012,0.0122,8164945.0,0.0,1
2019-07-26,0.0122,0.013,0.012,0.0128,8278632.0,0.0,1
2019-07-29,0.0118,0.012,0.0114,0.0114,4555621.0,0.0,1
2019-07-30,0.0114,0.0117,0.0111,0.0115,4426136.0,0.0,1
2019-07-31,0.0115,0.0117,0.0112,0.0114,7321732.0,0.0,1
2019-08-01,0.0114,0.0116,0.0105,0.0107,9019119.0,0.0,1
2019-08-02,0.0107,0.0116,0.0106,0.0111,8844761.0,0.0,1
2019-08-05,0.0103,0.0129,0.0096,0.0118,32570145.0,0.0,1
2019-08-06,0.0118,0.0172,0.0117,0.0154,94413278.0,0.0,1
2019-08-07,0.0153,0.0204,0.0153,0.0166,128166070.0,0.0,1
2019-08-08,0.0166,0.0176,0.0142,0.0144,54798154.0,0.0,1
2019-08-09,0.0144,0.0146,0.0121,0.0122,32420954.0,0.0,1
2019-08-12,0.0161,0.0182,0.0158,0.0169,66203778.0,0.0,1
2019-08-13,0.0169,0.0172,0.015,0.0165,47190665.0,0.0,1
2019-08-14,0.0166,0.0172,0.0146,0.0147,49542470.0,0.0,1
2019-08-15,0.0147,0.0156,0.0145,0.0146,26041679.0,0.0,1
2019-08-16,0.0146,0.0147,0.0133,0.0134,24612386.0,0.0,1
2019-08-19,0.0139,0.0159,0.0138,0.0155,32643667.0,0.0,1
2019-08-20,0.0155,0.0159,0.0149,0.0157,21916010.0,0.0,1
2019-08-21,0.0158,0.016,0.0145,0.0154,27697604.0,0.0,1
2019-08-22,0.0154,0.0171,0.0147,0.0168,35758850.0,0.0,1
2019-08-23,0.0168,0.0174,0.015,0.0155,33611390.0,0.0,1
2019-08-26,0.0138,0.0147,0.0137,0.0139,12729475.0,0.0,1
2019-08-27,0.0139,0.0149,0.0138,0.0142,15729404.0,0.0,1
2019-08-28,0.0142,0.0146,0.0128,0.0129,11354480.0,0.0,1
2019-08-29,0.0129,0.0129,0.0115,0.0117,10299747.0,0.0,1
2019-08-30,0.0117,0.0124,0.0116,0.0123,7262767.0,0.0,1
2019-09-03,0.0137,0.0149,0.0128,0.0144,23523419.0,0.0,1
2019-09-04,0.0143,0.0146,0.0138,0.0142,14096514.0,0.0,1
2019-09-05,0.0142,0.0151,0.0141,0.0148,20025744.0,0.0,1
2019-09-06,0.0148,0.015,0.0135,0.0137,19749824.0,0.0,1
2019-09-09,0.0139,0.0146,0.0131,0.0142,18212502.0,0.0,1
2019-09-10,0.0142,0.0144,0.0134,0.0135,8863134.0,0.0,1
2019-09-11,0.0135,0.0138,0.013,0.0131,7845468.0,0.0,1
2019-09-12,0.0131,0.0132,0.0125,0.013,6894707.0,0.0,1
2019-09-13,0.013,0.0132,0.0128,0.013,5139868.0,0.0,1
2019-09-16,0.0129,0.0131,0.0126,0.0129,6578565.0,0.0,1
2019-09-17,0.0129,0.0138,0.0128,0.0135,9213683.0,0.0,1
2019-09-18,0.0135,0.0148,0.0134,0.0144,24002725.0,0.0,1
2019-09-19,0.0144,0.0145,0.013,0.0137,15896005.0,0.0,1
2019-09-20,0.0137,0.0139,0.0135,0.0137,6910674.0,0.0,1
2019-09-23,0.0126,0.0129,0.0123,0.0123,6315785.0,0.0,1
2019-09-24,0.0122,0.0132,0.011,0.0111,20584978.0,0.0,1
2019-09-25,0.0111,0.0115,0.0106,0.011,12413144.0,0.0,1
2019-09-26,0.011,0.0115,0.0103,0.0107,9326463.0,0.0,1
2019-09-27,0.0106,0.0111,0.0104,0.011,7172982.0,0.0,1
2019-09-30,0.0109,0.011,0.0102,0.0108,11873811.0,0.0,1
2019-10-01,0.0109,0.0111,0.0106,0.0107,6775295.0,0.0,1
2019-10-02,0.0107,0.0109,0.0106,0.0109,5265448.0,0.0,1
2019-10-03,0.0108,0.011,0.0105,0.0107,4664673.0,0.0,1
2019-10-04,0.0107,0.0108,0.0105,0.0107,5054001.0,0.0,1
2019-10-07,0.0104,0.0111,0.0103,0.011,12415939.0,0.0,1
2019-10-08,0.011,0.0127,0.0108,0.0124,23477543.0,0.0,1
2019-10-09,0.0124,0.0143,0.0124,0.0143,37633464.0,0.0,1
2019-10-10,0.0143,0.0165,0.0134,0.0162,43471437.0,0.0,1
2019-10-11,0.0162,0.0177,0.0155,0.016,64035933.0,0.0,1
2019-10-14,0.015,0.0167,0.015,0.0153,43627578.0,0.0,1
2019-10-15,0.0153,0.0154,0.0142,0.0144,19627724.0,0.0,1
2019-10-16,0.0144,0.0145,0.013,0.0139,17845779.0,0.0,1
2019-10-17,0.0139,0.0146,0.0136,0.0143,15104293.0,0.0,1
2019-10-18,0.0143,0.0145,0.0131,0.0134,13770666.0,0.0,1
2019-10-21,0.0139,0.0152,0.0137,0.0149,23612403.0,0.0,1
2019-10-22,0.0149,0.0153,0.0145,0.0146,18336807.0,0.0,1
2019-10-23,0.0145,0.0147,0.0129,0.0133,20649132.0,0.0,1
2019-10-24,0.0133,0.0139,0.013,0.0136,17762956.0,0.0,1
2019-10-25,0.0136,0.0146,0.0133,0.0144,29789523.0,0.0,1
2019-10-28,0.0141,0.0151,0.0139,0.0141,25835701.0,0.0,1
2019-10-29,0.0141,0.0144,0.014,0.0141,20051736.0,0.0,1
2019-10-30,0.0141,0.0141,0.0134,0.0135,13470473.0,0.0,1
2019-10-31,0.0135,0.014,0.0133,0.0136,13261671.0,0.0,1
2019-11-01,0.0137,0.014,0.0135,0.0138,11385917.0,0.0,1
2019-11-04,0.0136,0.0146,0.0135,0.0144,21146011.0,0.0,1
2019-11-05,0.0144,0.015,0.0141,0.0147,24076963.0,0.0,1
2019-11-06,0.0147,0.0149,0.0144,0.0145,16617438.0,0.0,1
2019-11-07,0.0145,0.0154,0.0143,0.0152,22459509.0,0.0,1
2019-11-08,0.0151,0.0154,0.0139,0.0144,20484680.0,0.0,1
2019-11-11,0.0157,0.0158,0.0146,0.0154,17514609.0,0.0,1
2019-11-12,0.0154,0.0156,0.0147,0.0149,16810843.0,0.0,1
2019-11-13,0.0149,0.0152,0.0147,0.015,8455896.0,0.0,1
2019-11-14,0.015,0.015,0.0144,0.0145,8705423.0,0.0,1
2019-11-15,0.0145,0.0145,0.0138,0.0138,11536658.0,0.0,1
2019-11-18,0.0144,0.0146,0.0139,0.0142,9735926.0,0.0,1
2019-11-19,0.0142,0.0151,0.0138,0.015,19604707.0,0.0,1
2019-11-20,0.015,0.0152,0.0143,0.0144,16061401.0,0.0,1
2019-11-21,0.0144,0.0146,0.0136,0.0142,16445046.0,0.0,1
2019-11-22,0.0142,0.0144,0.0124,0.0141,24477173.0,0.0,1
2019-11-25,0.0154,0.0205,0.0153,0.0202,82193325.0,0.0,1
2019-11-26,0.0202,0.0227,0.0193,0.022,69420971.0,0.0,1
2019-11-27,0.0218,0.0248,0.0206,0.0246,73383976.0,0.0,1
2019-11-29,0.0228,0.0251,0.0226,0.0246,30769095.0,0.0,1
2019-12-02,0.0265,0.0273,0.025,0.0264,42571226.0,0.0,1
2019-12-03,0.0264,0.0309,0.0264,0.0293,73092551.0,0.0,1
2019-12-04,0.0293,0.0325,0.0281,0.0321,67255124.0,0.0,1
2019-12-05,0.0321,0.0349,0.0316,0.0333,74390810.0,0.0,1
2019-12-06,0.0333,0.0417,0.0327,0.0415,108886335.0,0.0,1
2019-12-09,0.0417,0.0427,0.0355,0.0356,71429587.0,0.0,1
2019-12-10,0.0356,0.0361,0.0121,0.0174,349604052.0,0.0,1
2019-12-11,0.0174,0.0196,0.0171,0.0179,80176534.0,0.0,1
2019-12-12,0.0179,0.018,0.0154,0.0158,64748592.0,0.0,1
2019-12-13,0.0158,0.0168,0.0158,0.016,35124011.0,0.0,1
2019-12-16,0.0143,0.0144,0.0131,0.0133,30201362.0,0.0,1
2019-12-17,0.0133,0.0133,0.0118,0.0121,25072243.0,0.0,1
2019-12-18,0.0121,0.0133,0.0115,0.0127,24970570.0,0.0,1
2019-12-19,0.0127,0.0132,0.0124,0.0132,13777038.0,0.0,1
2019-12-20,0.0132,0.0159,0.0132,0.0157,75977772.0,0.0,1
2019-12-23,0.0162,0.0163,0.0148,0.0152,54834620.0,0.0,1
2019-12-24,0.0151,0.0163,0.0149,0.0163,36804373.0,0.0,1
2019-12-26,0.0158,0.0163,0.0154,0.0157,27103336.0,0.0,1
2019-12-27,0.0157,0.0159,0.0148,0.0153,23302942.0,0.0,1
2019-12-30,0.0148,0.0151,0.0144,0.0144,12683815.0,0.0,1
2019-12-31,0.0144,0.0145,0.0137,0.0138,16047084.0,0.0,1
2020-01-02,0.0149,0.0158,0.0144,0.0147,36726567.0,0.0,1
2020-01-03,0.0147,0.0154,0.0143,0.0152,23635829.0,0.0,1
2020-01-06,0.0149,0.0159,0.0149,0.0156,24130445.0,0.0,1
2020-01-07,0.0156,0.0157,0.0148,0.0151,25141593.0,0.0,1
2020-01-08,0.0151,0.0154,0.0148,0.015,24660101.0,0.0,1
2020-01-09,0.015,0.0151,0.0146,0.0147,14855482.0,0.0,1
2020-01-10,0.0147,0.0149,0.0143,0.0149,15724197.0,0.0,1
2020-01-13,0.015,0.0157,0.0148,0.0155,15333430.0,0.0,1
2020-01-14,0.0155,0.0161,0.0153,0.0157,32733771.0,0.0,1
2020-01-15,0.0157,0.0169,0.0155,0.0164,30583889.0,0.0,1
2020-01-16,0.0164,0.0165,0.0155,0.0161,23967013.0,0.0,1
2020-01-17,0.0161,0.0192,0.0158,0.0188,74983326.0,0.0,1
2020-01-21,0.0169,0.0174,0.0167,0.0172,22567496.0,0.0,1
2020-01-22,0.0172,0.0172,0.0168,0.0171,14042892.0,0.0,1
2020-01-23,0.0171,0.0171,0.0158,0.0159,15727693.0,0.0,1
2020-01-24,0.0159,0.0165,0.0154,0.0163,14358461.0,0.0,1
2020-01-27,0.0165,0.0173,0.0165,0.0169,19771871.0,0.0,1
2020-01-28,0.0169,0.0173,0.0166,0.0173,21017696.0,0.0,1
2020-01-29,0.0172,0.0172,0.0168,0.0171,16464099.0,0.0,1
2020-01-30,0.0171,0.0187,0.0169,0.0186,34829353.0,0.0,1
2020-01-31,0.0186,0.0188,0.0178,0.0179,24882814.0,0.0,1
2020-02-03,0.0191,0.0224,0.0189,0.0221,69986877.0,0.0,1
2020-02-04,0.0219,0.0227,0.0204,0.0211,65746891.0,0.0,1
2020-02-05,0.0211,0.0222,0.0209,0.0214,50893901.0,0.0,1
2020-02-06,0.0215,0.0247,0.0215,0.0245,80219495.0,0.0,1
2020-02-07,0.0245,0.0251,0.023,0.023,60132162.0,0.0,1
2020-02-10,0.0219,0.0224,0.0206,0.0216,43310445.0,0.0,1
2020-02-11,0.0216,0.0228,0.021,0.0228,36836244.0,0.0,1
2020-02-12,0.0228,0.0246,0.0227,0.0229,61283567.0,0.0,1
2020-02-13,0.0229,0.0237,0.022,0.0223,44859271.0,0.0,1
2020-02-14,0.0223,0.0237,0.0222,0.0232,43149178.0,0.0,1
2020-02-18,0.02,0.0218,0.0198,0.0215,40429686.0,0.0,1
2020-02-19,0.0215,0.0219,0.0207,0.0207,26419186.0,0.0,1
2020-02-20,0.0207,0.0208,0.0194,0.0207,24361841.0,0.0,1
